InvoiceNo,StockCode,Description,InvoiceDate,Quantity,UnitPrice,TotalSales,CustomerID,Country,InvoiceDateOnly,SalesYear,SalesMonth,YearMonth,DayOfWeek,InvoiceHour
536412,21243,PINK  POLKADOT PLATE,2010-12-01 11:49:00.000000 UTC,1,1.69,1.69,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22274,FELTCRAFT DOLL EMILY,2010-12-01 11:49:00.000000 UTC,2,2.95,5.9,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,85049E,SCANDINAVIAN REDS RIBBONS,2010-12-01 11:49:00.000000 UTC,3,1.25,3.75,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2010-12-01 11:49:00.000000 UTC,1,2.1,2.1,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2010-12-01 11:49:00.000000 UTC,2,3.75,7.5,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22197,SMALL POPCORN HOLDER,2010-12-01 11:49:00.000000 UTC,5,0.85,4.25,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2010-12-01 11:49:00.000000 UTC,2,3.75,7.5,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,21448,12 DAISY PEGS IN WOOD BOX,2010-12-01 11:49:00.000000 UTC,1,1.65,1.65,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2010-12-01 11:49:00.000000 UTC,3,1.65,4.95,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2010-12-01 11:49:00.000000 UTC,1,2.95,2.95,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,21738,COSY SLIPPER SHOES SMALL  RED,2010-12-01 11:49:00.000000 UTC,5,2.95,14.75,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22570,FELTCRAFT CUSHION RABBIT,2010-12-01 11:49:00.000000 UTC,3,3.75,11.25,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22273,FELTCRAFT DOLL MOLLY,2010-12-01 11:49:00.000000 UTC,1,2.95,2.95,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,21739,COSY SLIPPER SHOES SMALL GREEN,2010-12-01 11:49:00.000000 UTC,2,2.95,5.9,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22273,FELTCRAFT DOLL MOLLY,2010-12-01 11:49:00.000000 UTC,1,2.95,2.95,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536412,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2010-12-01 11:49:00.000000 UTC,1,2.1,2.1,17920,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536414,22139,,2010-12-01 11:52:00.000000 UTC,56,0.0,0.0,,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22750,FELTCRAFT PRINCESS LOLA DOLL,2010-12-01 11:57:00.000000 UTC,2,3.75,7.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21791,VINTAGE HEADS AND TAILS CARD GAME,2010-12-01 11:57:00.000000 UTC,3,1.25,3.75,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21976,PACK OF 60 MUSHROOM CAKE CASES,2010-12-01 11:57:00.000000 UTC,2,0.55,1.1,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22587,FELTCRAFT HAIRBAND RED AND BLUE,2010-12-01 11:57:00.000000 UTC,4,0.85,3.4,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22694,WICKER STAR,2010-12-01 11:57:00.000000 UTC,5,2.1,10.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22940,FELTCRAFT CHRISTMAS FAIRY,2010-12-01 11:57:00.000000 UTC,2,4.25,8.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22557,PLASTERS IN TIN VINTAGE PAISLEY,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2010-12-01 11:57:00.000000 UTC,2,3.75,7.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22147,FELTCRAFT BUTTERFLY HEARTS,2010-12-01 11:57:00.000000 UTC,4,1.45,5.8,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2010-12-01 11:57:00.000000 UTC,6,2.95,17.7,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2010-12-01 11:57:00.000000 UTC,3,0.85,2.55,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22149,FELTCRAFT 6 FLOWER FRIENDS,2010-12-01 11:57:00.000000 UTC,4,2.1,8.4,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2010-12-01 11:57:00.000000 UTC,3,0.55,1.65,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22632,HAND WARMER RED RETROSPOT,2010-12-01 11:57:00.000000 UTC,3,2.1,6.3,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2010-12-01 11:57:00.000000 UTC,5,2.95,14.75,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22470,HEART OF WICKER LARGE,2010-12-01 11:57:00.000000 UTC,1,2.95,2.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22529,MAGIC DRAWING SLATE GO TO THE FAIR,2010-12-01 11:57:00.000000 UTC,3,0.42,1.26,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22531,MAGIC DRAWING SLATE CIRCUS PARADE,2010-12-01 11:57:00.000000 UTC,3,0.42,1.26,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22736,RIBBON REEL MAKING SNOWMEN,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22186,RED STAR CARD HOLDER,2010-12-01 11:57:00.000000 UTC,5,2.95,14.75,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22367,CHILDRENS APRON SPACEBOY DESIGN,2010-12-01 11:57:00.000000 UTC,3,1.95,5.85,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22865,HAND WARMER OWL DESIGN,2010-12-01 11:57:00.000000 UTC,3,2.1,6.3,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,35591T,TURQUOISE CHRISTMAS TREE,2010-12-01 11:57:00.000000 UTC,2,1.25,2.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22961,JAM MAKING SET PRINTED,2010-12-01 11:57:00.000000 UTC,3,1.45,4.35,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22595,CHRISTMAS GINGHAM HEART,2010-12-01 11:57:00.000000 UTC,6,0.85,5.1,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2010-12-01 11:57:00.000000 UTC,1,1.25,1.25,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22695,WICKER WREATH SMALL,2010-12-01 11:57:00.000000 UTC,3,1.45,4.35,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2010-12-01 11:57:00.000000 UTC,12,2.95,35.4,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21790,VINTAGE SNAP CARDS,2010-12-01 11:57:00.000000 UTC,3,0.85,2.55,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22469,HEART OF WICKER SMALL,2010-12-01 11:57:00.000000 UTC,5,1.65,8.25,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22942,CHRISTMAS LIGHTS 10 SANTAS,2010-12-01 11:57:00.000000 UTC,3,8.5,25.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22738,RIBBON REEL SNOWY VILLAGE,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22867,HAND WARMER BIRD DESIGN,2010-12-01 11:57:00.000000 UTC,3,2.1,6.3,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21212,PACK OF 72 RETROSPOT CAKE CASES,2010-12-01 11:57:00.000000 UTC,2,0.55,1.1,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22534,MAGIC DRAWING SLATE SPACEBOY,2010-12-01 11:57:00.000000 UTC,3,0.42,1.26,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22554,PLASTERS IN TIN WOODLAND ANIMALS,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22837,HOT WATER BOTTLE BABUSHKA,2010-12-01 11:57:00.000000 UTC,3,4.65,13.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22551,PLASTERS IN TIN SPACEBOY,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22321,BIRD DECORATION RED RETROSPOT,2010-12-01 11:57:00.000000 UTC,12,0.85,10.2,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22951,60 CAKE CASES DOLLY GIRL DESIGN,2010-12-01 11:57:00.000000 UTC,2,0.55,1.1,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2010-12-01 11:57:00.000000 UTC,3,2.95,8.85,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22616,PACK OF 12 LONDON TISSUES,2010-12-01 11:57:00.000000 UTC,12,0.29,3.48,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22899,CHILDREN'S APRON DOLLY GIRL,2010-12-01 11:57:00.000000 UTC,2,2.1,4.2,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2010-12-01 11:57:00.000000 UTC,5,0.85,4.25,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21986,PACK OF 12 PINK POLKADOT TISSUES,2010-12-01 11:57:00.000000 UTC,12,0.29,3.48,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22593,CHRISTMAS GINGHAM STAR,2010-12-01 11:57:00.000000 UTC,4,0.85,3.4,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,21916,SET 12 RETRO WHITE CHALK STICKS,2010-12-01 11:57:00.000000 UTC,2,0.42,0.84,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22594,CHRISTMAS GINGHAM TREE,2010-12-01 11:57:00.000000 UTC,5,0.85,4.25,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22952,60 CAKE CASES VINTAGE CHRISTMAS,2010-12-01 11:57:00.000000 UTC,10,0.55,5.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22565,FELTCRAFT HAIRBANDS PINK AND WHITE,2010-12-01 11:57:00.000000 UTC,3,0.85,2.55,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22472,TV DINNER TRAY DOLLY GIRL,2010-12-01 11:57:00.000000 UTC,2,4.95,9.9,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22941,CHRISTMAS LIGHTS 10 REINDEER,2010-12-01 11:57:00.000000 UTC,3,8.5,25.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22834,HAND WARMER BABUSHKA DESIGN,2010-12-01 11:57:00.000000 UTC,3,2.1,6.3,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22900,SET 2 TEA TOWELS I LOVE LONDON,2010-12-01 11:57:00.000000 UTC,3,2.95,8.85,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22130,PARTY CONE CHRISTMAS DECORATION,2010-12-01 11:57:00.000000 UTC,6,0.85,5.1,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22530,MAGIC DRAWING SLATE DOLLY GIRL,2010-12-01 11:57:00.000000 UTC,3,0.42,1.26,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2010-12-01 11:57:00.000000 UTC,3,1.65,4.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,22580,ADVENT CALENDAR GINGHAM SACK,2010-12-01 11:57:00.000000 UTC,1,5.95,5.95,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536415,85049H,URBAN BLACK RIBBONS,2010-12-01 11:57:00.000000 UTC,2,1.25,2.5,12838,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,21494,ROTATING LEAVES T-LIGHT HOLDER,2010-12-01 11:58:00.000000 UTC,12,1.25,15.0,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,21915,RED  HARMONICA IN BOX,2010-12-01 11:58:00.000000 UTC,72,1.25,90.0,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,22767,TRIPLE PHOTO FRAME CORNICE,2010-12-01 11:58:00.000000 UTC,4,9.95,39.8,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,22768,FAMILY PHOTO FRAME CORNICE,2010-12-01 11:58:00.000000 UTC,4,9.95,39.8,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,82494L,WOODEN FRAME ANTIQUE WHITE,2010-12-01 11:58:00.000000 UTC,6,2.95,17.7,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536416,22938,CUPCAKE LACE PAPER SET 6,2010-12-01 11:58:00.000000 UTC,12,1.95,23.4,13255,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,11
536420,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2010-12-01 12:03:00.000000 UTC,8,2.55,20.4,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21889,WOODEN BOX OF DOMINOES,2010-12-01 12:03:00.000000 UTC,12,1.25,15.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22113,GREY HEART HOT WATER BOTTLE,2010-12-01 12:03:00.000000 UTC,4,3.75,15.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22111,SCOTTIE DOG HOT WATER BOTTLE,2010-12-01 12:03:00.000000 UTC,3,4.95,14.85,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22110,BIRD HOUSE HOT WATER BOTTLE,2010-12-01 12:03:00.000000 UTC,6,2.55,15.3,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22358,KINGS CHOICE TEA CADDY,2010-12-01 12:03:00.000000 UTC,6,2.95,17.7,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22357,KINGS CHOICE BISCUIT TIN,2010-12-01 12:03:00.000000 UTC,4,4.25,17.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22969,HOMEMADE JAM SCENTED CANDLES,2010-12-01 12:03:00.000000 UTC,12,1.45,17.4,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2010-12-01 12:03:00.000000 UTC,6,2.95,17.7,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21891,TRADITIONAL WOODEN SKIPPING ROPE,2010-12-01 12:03:00.000000 UTC,12,1.25,15.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21892,TRADITIONAL WOODEN CATCH CUP GAME,2010-12-01 12:03:00.000000 UTC,12,1.25,15.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2010-12-01 12:03:00.000000 UTC,8,2.55,20.4,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,21718,RED METAL BEACH SPADE,2010-12-01 12:03:00.000000 UTC,12,1.25,15.0,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536420,22115,METAL SIGN EMPIRE TEA,2010-12-01 12:03:00.000000 UTC,6,2.95,17.7,16583,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,84029E,RED WOOLLY HOTTIE WHITE HEART.,2010-12-01 12:08:00.000000 UTC,8,3.75,30.0,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,21481,FAWN BLUE HOT WATER BOTTLE,2010-12-01 12:08:00.000000 UTC,6,2.95,17.7,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,21485,RETROSPOT HEART HOT WATER BOTTLE,2010-12-01 12:08:00.000000 UTC,8,4.95,39.6,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,22632,HAND WARMER RED RETROSPOT,2010-12-01 12:08:00.000000 UTC,12,2.1,25.2,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,22113,GREY HEART HOT WATER BOTTLE,2010-12-01 12:08:00.000000 UTC,8,3.75,30.0,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,21479,WHITE SKULL HOT WATER BOTTLE,2010-12-01 12:08:00.000000 UTC,8,3.75,30.0,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,22837,HOT WATER BOTTLE BABUSHKA,2010-12-01 12:08:00.000000 UTC,8,4.65,37.2,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,22619,SET OF 6 SOLDIER SKITTLES,2010-12-01 12:08:00.000000 UTC,4,3.75,15.0,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536423,22111,SCOTTIE DOG HOT WATER BOTTLE,2010-12-01 12:08:00.000000 UTC,16,4.95,79.2,18085,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22837,HOT WATER BOTTLE BABUSHKA,2010-12-01 12:08:00.000000 UTC,8,4.65,37.2,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22961,JAM MAKING SET PRINTED,2010-12-01 12:08:00.000000 UTC,12,1.45,17.4,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22829,SWEETHEART WIRE WALL TIDY,2010-12-01 12:08:00.000000 UTC,2,9.95,19.9,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2010-12-01 12:08:00.000000 UTC,12,1.45,17.4,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2010-12-01 12:08:00.000000 UTC,12,1.45,17.4,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22508,DOORSTOP RETROSPOT HEART,2010-12-01 12:08:00.000000 UTC,8,3.75,30.0,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,21556,CERAMIC STRAWBERRY MONEY BOX,2010-12-01 12:08:00.000000 UTC,6,2.55,15.3,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22585,PACK OF 6 BIRDY GIFT TAGS,2010-12-01 12:08:00.000000 UTC,12,1.25,15.0,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,79321,CHILLI LIGHTS,2010-12-01 12:08:00.000000 UTC,8,4.95,39.6,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,21411,GINGHAM HEART  DOORSTOP RED,2010-12-01 12:08:00.000000 UTC,3,4.25,12.75,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22637,PIGGY BANK RETROSPOT,2010-12-01 12:08:00.000000 UTC,12,2.55,30.6,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22449,SILK PURSE BABUSHKA PINK,2010-12-01 12:08:00.000000 UTC,6,3.35,20.1,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22451,SILK PURSE BABUSHKA RED,2010-12-01 12:08:00.000000 UTC,6,3.35,20.1,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22511,RETROSPOT BABUSHKA DOORSTOP,2010-12-01 12:08:00.000000 UTC,4,3.75,15.0,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22644,CERAMIC CHERRY CAKE MONEY BANK,2010-12-01 12:08:00.000000 UTC,12,1.45,17.4,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22650,CERAMIC PIRATE CHEST MONEY BANK,2010-12-01 12:08:00.000000 UTC,12,1.45,17.4,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536425,22768,FAMILY PHOTO FRAME CORNICE,2010-12-01 12:08:00.000000 UTC,2,9.95,19.9,13758,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,22059,CERAMIC STRAWBERRY DESIGN MUG,2010-12-01 12:12:00.000000 UTC,48,1.25,60.0,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,22188,BLACK HEART CARD HOLDER,2010-12-01 12:12:00.000000 UTC,36,3.39,122.04,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,17021,NAMASTE SWAGAT INCENSE,2010-12-01 12:12:00.000000 UTC,600,0.24,144.0,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,21154,RED RETROSPOT OVEN GLOVE,2010-12-01 12:12:00.000000 UTC,200,1.06,212.0,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,84678,CLASSICAL ROSE SMALL VASE,2010-12-01 12:12:00.000000 UTC,48,1.25,60.0,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536437,22189,CREAM HEART CARD HOLDER,2010-12-01 12:12:00.000000 UTC,72,3.39,244.08,13694,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,85169B,BLACK LOVE BIRD CANDLE,2010-12-01 12:15:00.000000 UTC,24,1.25,30.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,84836,ZINC METAL HEART DECORATION,2010-12-01 12:15:00.000000 UTC,12,1.25,15.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,20777,CHRYSANTHEMUM NOTEBOOK,2010-12-01 12:15:00.000000 UTC,2,1.65,3.3,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,10133,COLOURING PENCILS BROWN TUBE,2010-12-01 12:15:00.000000 UTC,5,0.85,4.25,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21587,COSY HOUR GIANT TUBE MATCHES,2010-12-01 12:15:00.000000 UTC,4,2.55,10.2,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21591,COSY HOUR CIGAR BOX MATCHES,2010-12-01 12:15:00.000000 UTC,6,1.25,7.5,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,85172,HYACINTH BULB T-LIGHT CANDLES,2010-12-01 12:15:00.000000 UTC,32,0.42,13.44,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21156,RETROSPOT CHILDRENS APRON,2010-12-01 12:15:00.000000 UTC,1,1.95,1.95,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2010-12-01 12:15:00.000000 UTC,12,2.55,30.6,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22294,HEART FILIGREE DOVE  SMALL,2010-12-01 12:15:00.000000 UTC,48,1.25,60.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22480,RED TEA TOWEL CLASSIC DESIGN,2010-12-01 12:15:00.000000 UTC,12,1.25,15.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21651,HANGING GLASS ETCHED TEALIGHT,2010-12-01 12:15:00.000000 UTC,6,1.65,9.9,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,20773,BLUE PAISLEY NOTEBOOK,2010-12-01 12:15:00.000000 UTC,2,1.65,3.3,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2010-12-01 12:15:00.000000 UTC,2,2.1,4.2,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22152,PLACE SETTING WHITE STAR,2010-12-01 12:15:00.000000 UTC,24,0.42,10.08,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,20774,GREEN FERN NOTEBOOK,2010-12-01 12:15:00.000000 UTC,2,1.65,3.3,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22619,SET OF 6 SOLDIER SKITTLES,2010-12-01 12:15:00.000000 UTC,8,3.75,30.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22620,4 TRADITIONAL SPINNING TOPS,2010-12-01 12:15:00.000000 UTC,6,1.25,7.5,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2010-12-01 12:15:00.000000 UTC,2,2.95,5.9,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21651,HANGING GLASS ETCHED TEALIGHT,2010-12-01 12:15:00.000000 UTC,6,1.65,9.9,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,16014,SMALL CHINESE STYLE SCISSOR,2010-12-01 12:15:00.000000 UTC,10,0.42,4.2,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21586,KINGS CHOICE GIANT TUBE MATCHES,2010-12-01 12:15:00.000000 UTC,4,2.55,10.2,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22142,CHRISTMAS CRAFT WHITE FAIRY,2010-12-01 12:15:00.000000 UTC,2,1.45,2.9,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
